Date,Close,return_1d,vol_20d,ATR_pct,RSI,BB_width,MACD_hist,trend_strength,regime_kmeans,regime_hmm,regime_final
2015-12-03,7864.14990234375,-0.008472730932953976,0.007380569341404997,0.009612348284603752,56.955908388694006,0.043979375934304545,12.933548404143245,-0.035058091666859144,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-04,7781.89990234375,-0.010458854551524621,0.0076407213493361915,0.010044377658252278,51.530486120181756,0.04035209042217228,4.9302527887122665,-0.03490772229291538,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-07,7765.39990234375,-0.0021203048364873966,0.007638939326808266,0.009648575703810327,46.645479438792336,0.03687227293547174,-0.9653721404464264,-0.03496430393992261,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-08,7701.7001953125,-0.00820301695113268,0.007513550978593046,0.0098985591854709,39.49913492895816,0.039156534722738584,-8.240866272201558,-0.03509002820796603,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-09,7612.5,-0.011581883616657795,0.00782628303785769,0.009804366789819377,40.536265138302035,0.04531387937130576,-17.608441250194062,-0.0349314687111227,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-10,7683.2998046875,0.00930046695402309,0.008199922133225217,0.009331467633856933,36.490692736176236,0.04707307900692104,-17.545268802479356,-0.03467009136386765,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-11,7610.4501953125,-0.00948155235730297,0.0076373092533239244,0.0097830714994858,31.045909924418496,0.052707365793094124,-20.70177897396828,-0.034594395045099854,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-14,7650.0498046875,0.005203320218742258,0.007753319387144986,0.010298258664537683,35.38514447771058,0.055618350803291264,-18.487424375912695,-0.03423463980860469,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-15,7700.89990234375,0.006647028314128445,0.00779664296111313,0.010436167988650663,40.856279684163304,0.05688594544826013,-12.26267945963589,-0.033880903743437746,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-16,7750.89990234375,0.006492747683265243,0.007895311440106599,0.010462845791568646,40.67368467140795,0.056959787253751344,-3.8769131199482842,-0.03372691797118532,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-17,7844.35009765625,0.012056689737954374,0.007752542038913981,0.010661459336451769,43.41742937792051,0.05667734049326989,8.20547008012693,-0.03345173837061874,Bull Market 📈,Sideways Market ➖,Sideways Market ➖ *
2015-12-18,7761.9501953125,-0.010504363180879661,0.007443907357949301,0.011214512997392647,39.45863682575743,0.05661418310982545,10.730398279746169,-0.03373255724193939,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-21,7834.4501953125,0.009340436124388285,0.007751220205022795,0.011742556925640654,43.115972563775664,0.056348867087638865,16.99343108022768,-0.03395873635147044,Bull Market 📈,Sideways Market ➖,Sideways Market ➖ *
2015-12-22,7786.10009765625,-0.006171472975241898,0.007868054536380079,0.01182418829213156,41.92741095912898,0.05598637445659339,17.52001452543002,-0.034382789050239,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2015-12-23,7865.9501953125,0.01025546764808305,0.008201036695339937,0.011770444248653023,50.098667889054994,0.0564530212265502,22.565003582673477,-0.03444881092396811,Bull Market 📈,Sideways Market ➖,Sideways Market ➖ *
2015-12-24,7861.0498046875,-0.0006229877514251081,0.008061753012730315,0.011457943364631986,54.73980059289131,0.056013003779682886,24.71756670153888,-0.03460494148715105,Bull Market 📈,Sideways Market ➖,Sideways Market ➖ *
2015-12-28,7925.14990234375,0.008154139618607559,0.008096946802340287,0.011336430736768627,59.05048072839534,0.055396951663284184,29.29148599222308,-0.03450739997411923,Bull Market 📈,Sideways Market ➖,Sideways Market ➖ *
2015-12-29,7928.9501953125,0.0004795231655652099,0.008095239960690689,0.010913000091581353,63.81206418740541,0.05517601549691153,31.228338129226984,-0.03441700143401797,Bull Market 📈,Bull Market 📈,Bull Market 📈
2015-12-30,7896.25,-0.004124151937772491,0.008123100539112723,0.010586857106108233,68.51790480386893,0.05314838552804879,29.01024308351166,-0.03432005744989338,Bull Market 📈,Bull Market 📈,Bull Market 📈
2015-12-31,7946.35009765625,0.006344796283837217,0.008230798803414305,0.010362352156304213,67.64370861407411,0.0537302512253625,29.522184894425557,-0.03441153527741099,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-01-04,7791.2998046875,-0.01951213966956744,0.009156000440861956,0.010912357582057898,60.92547034462702,0.052978551993941775,18.55891838973176,-0.03495964936525293,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-05,7784.64990234375,-0.0008535035886758635,0.008848766337040782,0.01050923577649005,58.46859295684713,0.052976360336006945,10.406192880880486,-0.03561793314399737,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-06,7741.0,-0.005607176031205752,0.00892787696638759,0.010567111994689687,52.54603320956955,0.05318446274842642,2.0574679821248907,-0.036280401110287255,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-07,7568.2998046875,-0.022309804329221028,0.010082690698936385,0.011834134620746232,39.96925046060149,0.05808632418587475,-14.216829180241518,-0.037315478749649765,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-08,7601.35009765625,0.004366937597831466,0.009814250940425292,0.011317069450855949,35.70254781329764,0.058543059262789396,-21.44267742341376,-0.03840612925363771,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-11,7563.85009765625,-0.00493333414699082,0.009616333036880366,0.01155968456966826,37.69414579424488,0.06271019463731604,-27.071824956227168,-0.03942947487864019,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-12,7510.2998046875,-0.007079766557687717,0.009515881147645738,0.011577436745210898,29.37849070852161,0.06722216966697074,-32.367692237338105,-0.04050824196619885,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-13,7562.39990234375,0.006937152844914696,0.009579400038576127,0.012401590136897195,35.83641973336745,0.07006617375741335,-30.360914170480257,-0.04137026695471983,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-14,7536.7998046875,-0.003385181686611949,0.0094454091880938,0.01316067177897082,27.622582833429163,0.07453627471568028,-28.771624375818035,-0.04217279140906913,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-15,7437.7998046875,-0.013135548583687595,0.009639936818111828,0.014161264207743426,24.489234937977045,0.0831098961353053,-32.145955279458086,-0.043060168480006926,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-18,7351.0,-0.01167009155487031,0.009269898699128448,0.01482500615653604,16.315698709090398,0.09344043161866322,-37.602644376192956,-0.04407885418087383,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-19,7435.10009765625,0.011440633608522655,0.009650941822057113,0.015352380314419996,23.521557806088694,0.09876130624497256,-33.086330040163716,-0.04497310618918956,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-20,7309.2998046875,-0.01691978471256972,0.009797178263277832,0.017321873978693475,21.386466488705636,0.1072170212360838,-35.875825147275734,-0.04616448023287802,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-21,7276.7998046875,-0.004446390334017725,0.009779231886911363,0.018226723717425317,16.789869066640037,0.11584925675713467,-37.062255140149716,-0.04721013642695662,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-22,7422.4501953125,0.020015720445019758,0.010693700694725087,0.017785820847004658,31.532613807828668,0.11559807119263751,-25.728106240962674,-0.04789248414322952,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-25,7436.14990234375,0.0018457122204607046,0.010734843750676713,0.017733837957998922,32.67377975908016,0.11394290190619957,-15.502600677955144,-0.04845438430775456,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-27,7437.75,0.00021517824106065397,0.0104547236541619,0.017523064200723148,34.26557516881569,0.10837813084858372,-7.244844419153935,-0.0486329333067764,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-28,7424.64990234375,-0.001761298464757477,0.010426124925885297,0.01634998196773817,41.067117993670074,0.10074044590398983,-1.574940187566824,-0.048741066092996894,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-01-29,7563.5498046875,0.018707939656508632,0.01151594356824754,0.01706068049696097,47.92283457140923,0.09139208560800184,11.879597287045598,-0.04869716457208073,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-01,7555.9501953125,-0.0010047675458274563,0.011348770953211082,0.016590524618881566,49.55114216055415,0.07593844178158186,20.131750384459053,-0.0487122193011488,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-02,7455.5498046875,-0.013287592960483763,0.010934139487566672,0.017271414636534185,47.04644951171963,0.06799258650822484,18.722344848584683,-0.04861739675388333,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-03,7361.7998046875,-0.01257452534768888,0.011172879999890688,0.016910170881102433,39.643779218772245,0.05971404316797635,11.712885286095812,-0.04897284940503243,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-04,7404.0,0.005732320415128722,0.011306075052934015,0.016179479216410532,43.25958147851319,0.05028154988202476,10.210195629206112,-0.049251798525596885,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-05,7489.10009765625,0.011493800331746407,0.010642897188008841,0.01561364214411348,52.641075826068366,0.04861219264706888,14.952316584611125,-0.049427249603224595,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-08,7387.25,-0.013599777854234385,0.010966292506658148,0.016042596694715316,51.837767507811854,0.04572889913557185,11.395169964112483,-0.049811274698994476,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-09,7298.2001953125,-0.012054527014450533,0.011201154112569953,0.016241768687657462,43.094238905311045,0.046548137140167464,3.613587610413745,-0.05058732300318933,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-10,7215.7001953125,-0.011304156886925099,0.011346301634322308,0.01534896884291657,45.0627929731149,0.05232833136459709,-5.998108677997365,-0.051708781504636765,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-11,6976.35009765625,-0.03317073758299127,0.013103505720463648,0.01697162132645716,36.99070881152855,0.07199566114189536,-26.24915982249894,-0.053237185106264226,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-12,6980.9501953125,0.0006593845767279838,0.013143718695571077,0.01705456860427985,28.2233444341106,0.08500965442841615,-36.4790002103707,-0.05482701205390553,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-15,7162.9501953125,0.02607094949942601,0.014520441041508706,0.01797642401520239,38.44333357935941,0.08783161571451649,-28.48708435247734,-0.05606913242378784,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-16,7048.25,-0.016012982386442,0.014707385502400269,0.01937106190239725,34.962557957309656,0.09525996829532625,-28.362859620609072,-0.05741780513291104,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-17,7108.4501953125,0.008541154940942874,0.014581701981579534,0.020250039001344974,38.22084838329372,0.09823986841014548,-21.950084304966765,-0.05840615102200244,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-18,7191.75,0.011718419964794835,0.014459847831821403,0.019357987737995918,35.55107899214359,0.09948568595385486,-10.407743803950453,-0.05922257692035237,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-19,7210.75,0.0026419160844022294,0.014450333774125952,0.01952193424933507,36.70262189490136,0.10020306768901274,-0.33510174849953955,-0.05987879573746814,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-22,7234.5498046875,0.0033006004489823937,0.0136725071707978,0.018504446234358,40.953007641565456,0.0995405467765468,8.59541333986978,-0.06017890227850507,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-23,7109.5498046875,-0.017278200216274464,0.014110574268383263,0.01928943446504347,39.93134868679031,0.10060108932206316,6.826266416683779,-0.06090009025665632,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-24,7018.7001953125,-0.012778531956425754,0.01429396380173558,0.01958541856145899,35.195578939248264,0.10365090938440508,0.6073599428183201,-0.061747890300454834,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-25,6970.60009765625,-0.006853134671341854,0.01431984882620328,0.019450558664643434,29.49457881406471,0.10749194143145373,-5.347774586560178,-0.06281164382248025,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-26,7029.75,0.008485625558068977,0.013669958720215878,0.018605611062105946,35.36754607375781,0.10188919932633708,-3.968770874351975,-0.06381199475991839,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-02-29,6987.0498046875,-0.006074212498666354,0.01366701146312929,0.02032126139452067,36.762374361399985,0.09521905700762463,-4.555950711875411,-0.06494291100851747,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-03-01,7222.2998046875,0.03366943224623564,0.015818491781319857,0.020925262961578976,50.24847926810732,0.08861771397649683,11.40380068603892,-0.06597384791641195,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-03-02,7368.85009765625,0.020291361052837242,0.0163038014026462,0.019562071447764,65.8881127719645,0.08886675301315865,31.211611821919163,-0.0664530567835843,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-03-03,7475.60009765625,0.014486656477644022,0.016576126281482598,0.01879829881445685,68.49365783841725,0.09227983572656788,49.78185476832586,-0.06691588548809176,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-03-04,7485.35009765625,0.0013042431206367056,0.016379477634412314,0.017437395081402445,63.83571690425678,0.09207391597426676,60.29915482096432,-0.06721639236634704,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-03-08,7485.2998046875,-6.71885323921817e-06,0.016059901471791822,0.01665550608876636,70.80297602960874,0.09642652215293256,64.45482625834813,-0.06765291887947236,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-03-09,7531.7998046875,0.006212176026787919,0.015808927110106064,0.016094144986933286,70.4171501979881,0.10497046924742573,67.22913032162805,-0.06799250003584584,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-03-10,7486.14990234375,-0.006060955352974129,0.015624410481915256,0.016125975568070296,64.73325360573209,0.11101377070922067,62.95816619737314,-0.06854831496472709,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-03-11,7510.2001953125,0.0032126384433233124,0.013258025530578782,0.016097638043052125,64.9106248471378,0.11258246384202376,58.79986469611226,-0.06906917494825367,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-03-14,7538.75,0.0038014705260878134,0.013237745502817483,0.01624322973417107,65.07582899763923,0.1133330334568848,55.08329452084796,-0.06943065550720809,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-03-15,7460.60009765625,-0.010366427105786724,0.012518542651132503,0.015852338984327478,68.2449033857861,0.11499132771526188,44.90354972970843,-0.07012235974971545,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-03-16,7498.75,0.005113516586384925,0.011778109739572213,0.015800745436739455,76.39519961221554,0.11392060187548292,38.52608890973736,-0.07036759325721786,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-03-17,7512.5498046875,0.0018402806717785491,0.01171234427801542,0.01608642881553276,80.96677478787689,0.11383840453108256,33.22436795904594,-0.07057231901796866,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-03-18,7604.35009765625,0.012219591930221929,0.011732873329709646,0.016068357805544498,81.65140822404378,0.11750176736675315,33.77690877435698,-0.07049801262513844,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-03-21,7704.25,0.013137204502793765,0.011955294840038927,0.014380293525663015,87.16446807652022,0.12398359693280003,38.40973608681648,-0.06972577013962508,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-03-22,7714.89990234375,0.001382341219943628,0.011963681070813133,0.012841583747966392,83.27028925366967,0.12949719297570408,39.57387741054201,-0.06901589218423838,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-03-23,7716.5,0.00020740355370829633,0.010980211002530365,0.011896596087002805,79.19709795044872,0.12983509180757657,37.83515307954798,-0.06832345237065816,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-03-28,7615.10009765625,-0.013140659929210097,0.011009873366946409,0.012492104635817096,61.822033896838114,0.12105683222254075,27.70866225621279,-0.06775163811475089,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-03-29,7597.0,-0.0023768693023248355,0.010818405294653962,0.012605077934017658,59.329813997229444,0.10572283594020133,18.108574561165682,-0.06734912918324938,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-03-30,7735.2001953125,0.01819141704784788,0.011223010022329004,0.012933464079364548,66.96540329981329,0.09330614373252127,19.275125056042697,-0.06662258254029597,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-03-31,7738.39990234375,0.00041365536126503066,0.010981737863010405,0.012567206526120459,64.9019175529429,0.06983666805182837,18.469495594034726,-0.06568043775748124,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-01,7713.0498046875,-0.0032758836421172832,0.008833926950891524,0.012370968865979161,66.85985549520245,0.05900470340340077,14.605896816102018,-0.06458011157415391,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-04,7758.7998046875,0.005931505845093277,0.007918922591882404,0.012083521883822978,67.89517342082002,0.05682961211495804,13.53231068220893,-0.06354313371981006,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-05,7603.2001953125,-0.02005459778469787,0.008898679121189645,0.013238792758255229,53.92200092851885,0.054851744782572875,1.383225026964709,-0.06258328673401646,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-04-06,7614.35009765625,0.0014664749128432408,0.00889915602800841,0.012792576590091163,60.186849490511506,0.05292728575069776,-6.432482383724363,-0.061508528068921195,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-07,7546.4501953125,-0.00891736017820488,0.009165602739213786,0.012832428917961682,53.040555260655,0.051325867855049494,-16.15251289679088,-0.06091592302516334,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-04-08,7555.2001953125,0.0011594855559287076,0.009067436068707047,0.012219587328567136,52.73628100259377,0.050871244540085465,-21.62816363283592,-0.06032083307917639,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-04-11,7671.39990234375,0.015380096361092388,0.009543936035462575,0.012601531395751531,54.17106601172411,0.04881158002411552,-17.249992451804516,-0.059477492432570604,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-12,7708.9501953125,0.004894842329530746,0.009569370825397558,0.012029148668815806,50.31698132000513,0.047804601758974774,-11.905053205280495,-0.058477959287772316,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-13,7850.4501953125,0.018355287868643932,0.010291674793651888,0.012462422048525103,57.7701558517055,0.052750503394400204,0.4266084695519794,-0.05752576267616669,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-18,7914.7001953125,0.008184244011682829,0.009941053869648019,0.012556191045880858,60.60008126619073,0.05621866050957705,11.560079468132699,-0.05635237321885048,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-20,7914.75,6.292681500319475e-06,0.00994964908721118,0.011754267292532478,67.97433555681039,0.05891828455363728,17.235458575761356,-0.05490611459912208,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-21,7912.0498046875,-0.0003411598992387743,0.009972081040202516,0.011972239872807874,69.2538061662684,0.059989126049317255,18.977517004045637,-0.053238460983268926,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-22,7899.2998046875,-0.0016114660947212922,0.009749977929408862,0.011132986911966531,61.844939687806125,0.06226047083576548,17.478315993184466,-0.051679456303752994,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-25,7855.0498046875,-0.005601762319964343,0.009515867452539756,0.011272085672964338,57.94889130858031,0.06394040193214451,11.976053925895059,-0.05043184620689786,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-26,7962.64990234375,0.013698206928241197,0.009930509170927247,0.011818566574452927,65.29413278154001,0.0691153186513693,13.91661104374218,-0.04875366780874706,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-27,7979.89990234375,0.0021663642394880167,0.009925414767495184,0.011707087540197279,64.03811014153897,0.07402302257228006,14.622804894999291,-0.0467844067760394,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-28,7847.25,-0.016623003291656557,0.010225942607387342,0.011790293382178924,65.96036014741927,0.07249983819319411,4.91871401141654,-0.04480980356436342,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-04-29,7849.7998046875,0.00032492971263820003,0.010189084160262216,0.012272824576021997,65.57310657196646,0.06981949414392809,-2.1847184764860117,-0.04222435791165335,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-05-02,7805.89990234375,-0.005592486870497626,0.009527966400282199,0.012136873918511568,67.72319221662114,0.06960791553831178,-10.245067368638743,-0.03970917500496994,Bull Market 📈,Bull Market 📈,Bull Market 📈
2016-05-03,7747.0,-0.0075455620851691,0.009696412706950845,0.013265958402388481,62.261852734036005,0.069530915284129,-19.416570492771115,-0.037746702192211684,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-05-04,7706.5498046875,-0.0052214012278947175,0.009741717946507748,0.012314196949780497,52.488136013974135,0.06963187090471691,-27.582066721337625,-0.035575106061290725,Sideways Market ➖,Bull Market 📈,Bull Market 📈 *
2016-05-05,7735.5,0.003756570196288278,0.009684022816445252,0.012424626764245546,51.90252989415745,0.06981622354161512,-30.197132605156497,-0.033589892342629095,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-05-06,7733.4501953125,-0.00026498670900398924,0.008473845340099246,0.011547701113107482,39.52175882664377,0.06660494630696696,-31.105732408658767,-0.03184090282876317,Sideways Market ➖,Sideways Market ➖,Sideways Market ➖
2016-05-09,7866.0498046875,0.01714624210748439,0.00922283651406301,0.011919211965767854,46.11821302739933,0.06346407911689073,-22.23321473358162,-0.02986290374077142,Bull Market 📈,Sideways Market ➖,Sideways Market ➖ *
